GROUP_ID,PERSON_ID
DOC_ACC_SHOP_LEAD,110572
DOC_ACC_SHOP_LEAD,110573
DOC_ACC_ITAR,103446
DOC_ACC_SALES,103461
DOC_ACC_SHOP_LEAD,103462
DOC_ACC_SHOP_LEAD,110575
DOC_ACC_ENG,120104
DOC_ACC_INSP,110570
DOC_ACC_SHOP_LEAD,103464
DOC_ACC_SHOP_LEAD,103463
DOC_ACC_SHOP_LEAD,103476
DOC_ACC_SHOP_LEAD,103487
DOC_ACC_SHOP_LEAD,103470
DOC_ACC_SHOP_LEAD,103468
DOC_ACC_SHOP_LEAD,103466
DOC_ACC_SHOP_LEAD,110576
DOC_ACC_SHOP_LEAD,110581
DOC_ACC_SHOP_LEAD,103501
DOC_ACC_SALES,110582
DOC_ACC_SHOP_LEAD,103482
DOC_ACC_SHOP_LEAD,103484
DOC_ACC_SHOP_LEAD,103486
DOC_ACC_SHOP_LEAD,103479
DOC_ACC_SHOP_LEAD,120114
DOC_ACC_QA_ENG,103491
DOC_ACC_SHOP_LEAD,110586
DOC_ACC_SHOP_LEAD,110587
DOC_ACC_SHOP_LEAD,110591
DOC_ACC_SHOP_LEAD,103499
DOC_ACC_SHOP_LEAD,130040
DOC_ACC_CONT_MGT,103517
DOC_ACC_CONT_MGT,100059
DOC_ACC_SHOP_LEAD,110608
DOC_ACC_SHOP_LEAD,110609
DOC_ACC_SHOP_LEAD,110637
DOC_ACC_SHOP_LEAD,103572
DOC_ACC_SHOP_LEAD,103586
DOC_ACC_ENG_SUP,103587
DOC_ACC_SHOP_LEAD,100906
DOC_ACC_ENG,100355
DOC_ACC_SHOP_LEAD,103672
DOC_ACC_SHOP_LEAD,103671
DOC_ACC_SHOP_LEAD,103677
DOC_ACC_SHOP_LEAD,103689
DOC_ACC_SHOP_LEAD,103691
DOC_ACC_SHOP_LEAD,103692
DOC_ACC_SHOP_LEAD,103699
DOC_ACC_SHOP_LEAD,103697
DOC_ACC_SHOP_LEAD,103700
DOC_ACC_SHOP_LEAD,105005
DOC_ACC_ENG,120098
DOC_ACC_ENG_SUP,103455
DOC_ACC_SALES,103303
DOC_ACC_ENG_SUP,100021
FLEX_PLANNER,100487
DOC_ACC_SHOP_LEAD,102283
DOC_ACC_SHOP_LEAD,100435
DOC_ACC_ITAR,102450
DOC_ACC_ENG,103385
DOC_ACC_SHOP_LEAD,110519
DOC_ACC_QA_ENG,100842
DOC_ACC_SHOP_LEAD,110521
DOC_ACC_SHOP_LEAD,110529
DOC_ACC_SHOP_LEAD,103424
DOC_ACC_MTRL_MNG,120035
ARG_PLAN_FLX,100487
DOC_ACC_SHOP_LEAD,103447
DOC_ACC_ENG,103446
DOC_ACC_SHOP_FLR_SUP,100776
DOC_ACC_SHOP_LEAD,103494
DOC_ACC_SHOP_LEAD,103492
DOC_ACC_SHOP_LEAD,WC1430
DOC_ACC_SHOP_LEAD,110599
DOC_ACC_SHOP_LEAD,130048
DOC_ACC_SHOP_LEAD,130046
DOC_ACC_SHOP_LEAD,130049
DOC_ACC_ITAR,103386
DOC_ACC_ITAR,100120
ARG_PURCHASE,103239
ARG_PURCHASE,100308
ARG_PURCHASE,100494
DOC_ACC_SHOP_LEAD,103637
DOC_ACC_SHOP_LEAD,103635
DOC_ACC_SHOP_LEAD,103630
DOC_ACC_SHOP_LEAD,103629
DOC_ACC_ENG,103632
DOC_ACC_ENG,103638
DOC_ACC_FINANCE,103726
DOC_ACC_SALES,103727
DOC_ACC_ENG,103750
DOC_ACC_SHOP_LEAD,103718
DOC_ACC_SHOP_LEAD,103621
DOC_ACC_SHOP_LEAD,103745
DOC_ACC_QA_ENG,103721
DOC_ACC_SHOP_LEAD,103752
DOC_ACC_MTRL_MNG,103733
DOC_ACC_SHOP_LEAD,110618
DOC_ACC_SHOP_LEAD,103769
DOC_ACC_ENG,105006
DOC_ACC_SHOP_LEAD,105006
DOC_ACC_SHOP_LEAD,103771
DOC_ACC_ENG,103772
DOC_ACC_ENG_SUP,103772
DOC_ACC_SHOP_LEAD,103775
DOC_ACC_SHOP_LEAD,103776
DOC_ACC_SHOP_LEAD,103777
DOC_ACC_SHOP_LEAD,WC2149
DOC_ACC_SHOP_LEAD,WC2150
DOC_ACC_SHOP_LEAD,103778
DOC_ACC_SHOP_LEAD,103781
DOC_ACC_SHOP_LEAD,103789
DOC_ACC_SHOP_LEAD,103785
DOC_ACC_SHOP_LEAD,103792
DOC_ACC_SHOP_LEAD,103796
ARG_MCC,103402
DOC_ACC_SHOP_LEAD,103797
DOC_ACC_ENV_CERT,103040
DOC_ACC_ENV_CERT,103239
DOC_ACC_ENV_CERT,103078
DOC_ACC_ENV_CERT,100527
DOC_ACC_ENV_CERT,100308
DOC_ACC_ENV_CERT,100494
DOC_ACC_ENV_CERT,102000
DOC_ACC_ENV_CERT,103760
DOC_ACC_ENV_CERT,103754
DOC_ACC_ENV_CERT,103335
DOC_ACC_ENV_CERT,103753
DOC_ACC_ENV_CERT,103386
DOC_ACC_ENV_CERT,103510
DOC_ACC_ENV_CERT,100624
DOC_ACC_ENV_CERT,100657
ARG_FRANCE_ENG,120118
DOC_ACC_ENV_CERT,103379
DOC_ACC_SHOP_LEAD,103810
DOC_ACC_SHOP_LEAD,103811
ARG_PLAN_HTR,100942
DOC_ACC_PLN,103593
DOC_ACC_SHOP_LEAD,103813
DOC_ACC_SHOP_LEAD,103814
DOC_ACC_SHOP_LEAD,103819
DOC_ACC_SHOP_LEAD,103828
DOC_ACC_SHOP_LEAD,103832
DOC_ACC_ITAR,103140
DOC_ACC_SHOP_LEAD,103837
DOC_ACC_SHOP_LEAD,103843
DOC_ACC_SHOP_LEAD,103845
DOC_ACC_SHOP_LEAD,103850
DOC_ACC_SHOP_LEAD,103852
DOC_ACC_SHOP_LEAD,103854
DOC_ACC_SHOP_LEAD,103856
DOC_ACC_ITAR,103427
DOC_ACC_SHOP_FLR_SUP,103617
DOC_ACC_SHOP_LEAD,103868
DOC_ACC_SHOP_LEAD,103867
FLEX-PROD-TECH,103268
FLEX-PROD-TECH,103379
DOC_ACC_SHOP_LEAD,103876
DOC_ACC_EXT,105007
DOC_ACC_SHOP_LEAD,103878
DOC_ACC_SHOP_LEAD,103881
DOC_ACC_ENG,103880
HEMI_TECHS,100146
HEMI_TECHS,100437
DOC_ACC_HR,103890
DOC_ACC_SHOP_LEAD,103888
ARG_FAI,103184
ARG_PLAN_HTR,100933
DOC_ACC_PLN,1020
DOC_ACC_SHOP_LEAD,WC2160
DOC_ACC_SHOP_LEAD,100968
DOC_ACC_SHOP_LEAD,WC2147
DOC_ACC_ENG_SUP,103419
DOC_ACC_SHOP_LEAD,102519
DOC_ACC_SHOP_LEAD,130023
DOC_ACC_SHOP_LEAD,103390
DOC_ACC_SHOP_LEAD,103392
DOC_ACC_SHOP_LEAD,103393
DOC_ACC_SHOP_LEAD,110590
DOC_ACC_PLN,100933
DOC_ACC_SHOP_LEAD,110589
DOC_ACC_ITAR,103415
DOC_ACC_SHOP_LEAD,103434
DOC_ACC_SHOP_LEAD,103443
ARG_RCVG_INSP,103491
DOC_ACC_SHOP_LEAD,103419
DOC_ACC_ITAR,103491
DOC_ACC_ITAR,110570
DOC_ACC_SHOP_LEAD,110598
DOC_ACC_ENG,103510
DOC_ACC_ENG,103506
DOC_ACC_ENG,103505
DOC_ACC_SHOP_LEAD,103521
DOC_ACC_SHOP_LEAD,103524
DOC_ACC_SHOP_LEAD,103919
DOC_ACC_SHOP_LEAD,103547
DOC_ACC_SHOP_LEAD,103549
DOC_ACC_SHOP_LEAD,103550
DOC_ACC_SHOP_LEAD,103553
DOC_ACC_SHOP_LEAD,103555
DOC_ACC_MTRL_MNG,103596
DOC_ACC_SHOP_LEAD,103596
DOC_ACC_SHOP_LEAD,103612
DOC_ACC_ITAR,100578
DOC_ACC_SHOP_LEAD,100011
DOC_ACC_SHOP_LEAD,103756
DOC_ACC_ENG,103755
DOC_ACC_ENG,103753
DOC_ACC_ENG,103749
DOC_ACC_SHOP_LEAD,103861
DOC_ACC_SHOP_LEAD,103816
DOC_ACC_ITAR,103754
ARG_FLEX_MFG_ENG,103753
ARG_FLX_RMA_ME,103753
FLEX PRODUCT DESIGN,103753
DOC_ACC_ITAR,103749
DOC_ACC_SHOP_LEAD,103820
DOC_ACC_SHOP_LEAD,103821
DOC_ACC_SHOP_LEAD,103860
DOC_ACC_QA_ENG,100934
DOC_ACC_SALES,103353
DOC_ACC_SHOP_LEAD,103914
DOC_ACC_ENG,103913
DOC_ACC_ITAR,103913
TRAIN_MANUF_ENG,103913
DOC_ACC_ITAR,103905
DOC_ACC_HTR_PTYPE,100025
DOC_ACC_HTR_PTYPE,103114
DOC_ACC_HTR_PTYPE,103087
DOC_ACC_HTR_PTYPE,103027
DOC_ACC_HTR_PTYPE,103071
DOC_ACC_HTR_PTYPE,100731
DOC_ACC_SHOP_LEAD,103935
DOC_ACC_MTRL_MNG,103519
DOC_ACC_MTRL_MNG,103421
DOC_ACC_SHOP_LEAD,103917
DOC_ACC_SHOP_LEAD,103918
FS-HEMI-TECH-ETCH,100105
FS-HEMI-TECH-ETCH,103458
FS-HEMI-TECH-PLATING,103379
FS-HEMI-TECH-PLATING,103616
FS-HEMI-TECH-LAM,100086
FS-HEMI-TECH-LAM,103841
FS-HEMI-TECH-DRILL,103549
FS-HEMI-TECH-DRILL,103568
DOC_ACC_SHOP_LEAD,103519
ARG_INV_HTR,103351
DOC_ACC_MTRL_MNG,103351
DOC_ACC_SHOP_LEAD,103351
DOC_ACC_SHOP_LEAD,103920
DOC_ACC_SHOP_LEAD,103924
DOC_ACC_SHOP_FLR_SUP,100120
DOC_ACC_SHOP_FLR_SUP,102735
DOC_ACC_SHOP_LEAD,103923
DOC_ACC_SHOP_LEAD,103928
DOC_ACC_SHOP_LEAD,103929
ARG_HEMI_TSCS,103930
DOC_ACC_ITAR,103353
ARG_HTR_PROD_SUP,103352
TRAIN_MANUF_HEATERS,103352
TS_MFG_TECHS,103377
DOC_ACC_ITAR,103721
FS-HEMI-TECH-DRILL,103419
DOC_ACC_ENG,103419
DOC_ACC_SHOP_LEAD,103954
DOC_ACC_R&D,103945
DOC_ACC_ITAR,103557
DOC_ACC_SHOP_LEAD,103957
DOC_ACC_SHOP_LEAD,103972
DOC_ACC_DOC_COORD,100259
DOC_ACC_ITAR,100842
DOC_ACC_SHOP_LEAD,103973
DOC_ACC_SHOP_FLR_SUP,103458
DOC_ACC_SALES,100745
ARG_HTR_PROD_SUP,103977
DOC_ACC_SHOP_FLR_SUP,103977
DOC_ACC_MTRL_MNG,103631
DOC_ACC_ITAR,103551
DOC_ACC_SHOP_LEAD,110499
DOC_ACC_SHOP_LEAD,103352
DOC_ACC_ITAR,100251
DOC_ACC_ITAR,100031
DOC_ACC_SHOP_LEAD,WC1605
DOC_ACC_SHOP_FLR_SUP,103144
DOC_ACC_ITAR,100822
DOC_ACC_SHOP_LEAD,WC1610
DOC_ACC_SHOP_LEAD,103204
DOC_ACC_SHOP_LEAD,130035
DOC_ACC_SHOP_LEAD,130037
DOC_ACC_SHOP_LEAD,110501
DOC_ACC_SHOP_LEAD,103397
DOC_ACC_SHOP_LEAD,110506
DOC_ACC_SHOP_LEAD,103497
DOC_ACC_SHOP_LEAD,110536
DOC_ACC_SHOP_LEAD,103809
ARG_ECO_TSCS_HEMI,100060
DOC_ACC_SHOP_LEAD,130016
DOC_ACC_SHOP_LEAD,103432
DOC_ACC_SHOP_LEAD,110584
DOC_ACC_SHOP_LEAD,103658
DOC_ACC_SHOP_LEAD,103661
DOC_ACC_SHOP_LEAD,103597
DOC_ACC_SHOP_LEAD,103599
DOC_ACC_SHOP_LEAD,103551
DOC_ACC_ITAR,103352
DOC_ACC_SHOP_LEAD,103618
DOC_ACC_SHOP_LEAD,103615
DOC_ACC_SHOP_LEAD,103428
DOC_ACC_ITAR,103028
DOC_ACC_ITAR,103606
DOC_ACC_SHOP_LEAD,103660
DOC_ACC_ENG_SUP,103424
DOC_ACC_SHOP_LEAD,103674
DOC_ACC_SHOP_LEAD,103704
DOC_ACC_SHOP_LEAD,103702
DOC_ACC_INSP,103707
DOC_ACC_ITAR,103706
FS-HEMI-TECH-GA,103455
ARG_HEMI_TS,103022
ARG_HEMI_TS,103140
ARG_HEMI_TSCS,100309
ARG_HEMI_TSCS,100624
ARG_HEMI_FLEX,103587
ARG_HEMI_FLEX,100085
DOC_ACC_SHOP_LEAD,WC5125
ARG_ECO_TSCS_HEMI,100068
ARG_ECO_TSCS_HEMI,100309
ARG_ECO_TSCS_HEMI,100624
ARG_ECO_TSCS_HEMI,100639
ARG_ECO_TSCS_HEMI,100690
ARG_ECO_TSCS_HEMI,103385
ARG_ECO_TSCS_HEMI,103395
ARG_ECO_TSCS_HEMI,103511
DOC_ACC_SHOP_LEAD,103836
DOC_ACC_SHOP_LEAD,103840
DOC_ACC_SHOP_LEAD,103839
DOC_ACC_AR,103847
DOC_ACC_SHOP_LEAD,103883
FS-HEMI-TECH-LAM,103551
DOC_ACC_QA_ENG,103385
ARG_TECH_WRITERS,100179
DOC_ACC_SHOP_LEAD,104005
DOC_ACC_SHOP_LEAD,104006
DOC_ACC_SHOP_LEAD,103870
DOC_ACC_SHOP_LEAD,103871
DOC_ACC_SHOP_LEAD,103899
DOC_ACC_SHOP_LEAD,103900
DOC_ACC_ENG,100604
DOC_ACC_ENG,103377
DOC_ACC_SHOP_LEAD,103377
HEMI_TECHS,103377
ARG_HEMI_TSCS,103880
DOC_ACC_SHOP_LEAD,103939
DOC_ACC_SHOP_LEAD,103940
DOC_ACC_SHOP_LEAD,103941
DOC_ACC_SHOP_LEAD,103942
DOC_ACC_ITAR,102283
DOC_ACC_ITAR,103925
DOC_ACC_ITAR,103886
DOC_ACC_SHOP_LEAD,103087
DOC_ACC_SHOP_LEAD,103953
ARG_PURCHASE,103953
DOC_ACC_ENV_CERT,103953
DOC_ACC_ITAR,103953
DOC_ACC_MNGR,103953
DOC_ACC_MTRL_MNG,103953
DOC_ACC_SHOP_LEAD,103991
DOC_ACC_IT,103437
DOC_ACC_SHOP_LEAD,104001
DOC_ACC_SHOP_LEAD,104000
DOC_ACC_SHOP_LEAD,103996
ARG_HEMI_OPS_TS,103428
DOC_ACC_SHOP_LEAD,104003
FS-HEMI-MFG-TECH,103379
FS-HEMI-MFG-TECH,100105
DOC_ACC_ENG_SUP,103177
DOC_ACC_ENG,100462
DOC_ACC_QA_ENG,103406
DOC_ACC_ITAR,103772
DOC_ACC_SHOP_LEAD,104023
DOC_ACC_SHOP_LEAD,104024
DOC_ACC_SHOP_LEAD,104025
DOC_ACC_SHOP_LEAD,104026
DOC_ACC_SHOP_FLR_SUP,104028
DOC_ACC_SHOP_LEAD,104032
ARG_SQE,103408
DOC_ACC_SHOP_LEAD,104039
DOC_ACC_SHOP_LEAD,103746
DOC_ACC_SHOP_LEAD,104042
DOC_ACC_ENG_SUP,103952
DOC_ACC_SHOP_LEAD,103952
TS_MFG_TECHS,103952
DOC_ACC_SHOP_FLR_SUP,100942
DOC_ACC_INSP,WC1610
DOC_ACC_SHOP_LEAD,130032
ARG_TSCS_ECO_MTL,100386
ARG_TSCS_ECO_MTL,100541
DOC_ACC_ENG_SUP,103551
FS-HEMI-TECH-GA,103551
DOC_ACC_ENG,100027
DOC_ACC_SHOP_LEAD,103400
DOC_ACC_MTRL_MNG,100226
DOC_ACC_FINANCE,103308
DOC_ACC_ENG,102519
ARG_TRADE_COMPLIANCE,100177
ARG_TRADE_COMPLIANCE,100574
DOC_ACC_HR,103328
DOC_ACC_SHOP_LEAD,103933
DOC_ACC_ENG,120100
DOC_ACC_SHOP_LEAD,103270
DOC_ACC_SHOP_LEAD,130028
DOC_ACC_SHOP_LEAD,110496
DOC_ACC_SHOP_LEAD,103407
DOC_ACC_ITAR,103402
DOC_ACC_SHOP_LEAD,110522
DOC_ACC_SHOP_LEAD,130043
DOC_ACC_SHOP_LEAD,103201
DOC_ACC_SHOP_LEAD,110530
DOC_ACC_SALES,103423
DOC_ACC_SHOP_LEAD,110560
DOC_ACC_SHOP_LEAD,110542
DOC_ACC_SHOP_LEAD,110551
FLEX_DESIGN,103446
DOC_ACC_SHOP_LEAD,130045
DOC_ACC_SHOP_LEAD,130042
DOC_ACC_MTRL_MNG,110626
DOC_ACC_ENG,100086
DOC_ACC_ENG_SUP,103521
DOC_ACC_QA_ENG,103676
DOC_ACC_SHOP_LEAD,103568
DOC_ACC_SHOP_LEAD,103578
DOC_ACC_ENG_SUP,103268
DOC_ACC_SHOP_LEAD,103653
DOC_ACC_QA_ENG,103655
DOC_ACC_IT,103688
DOC_ACC_ENG,103684
DOC_ACC_SHOP_LEAD,103715
DOC_ACC_SHOP_LEAD,103788
DOC_ACC_SHOP_LEAD,103722
DOC_ACC_SHOP_LEAD,103723
DOC_ACC_SHOP_LEAD,103725
DOC_ACC_SHOP_LEAD,103770
DOC_ACC_SHOP_LEAD,103841
DOC_ACC_SHOP_LEAD,100742
DOC_ACC_SHOP_LEAD,103822
DOC_ACC_SHOP_LEAD,103849
ARG_FAI,103028
ARG_FAI,103406
DOC_ACC_ITAR,103889
DOC_ACC_SHOP_LEAD,130044
HEMI_TECHS,130044
DOC_ACC_SHOP_LEAD,103946
FLEX_DESIGN,100369
FLEX PRODUCT DESIGN,103309
DOC_ACC_SHOP_LEAD,103955
DOC_ACC_QA_ENG,103834
FS-HEMI-TECH-GA,100871
DOC_ACC_SHOP_LEAD,100871
DOC_ACC_DELIVERY,103988
DOC_ACC_TRAINING,100013
DOC_ACC_TRAINING,100836
DOC_ACC_TRAINING,100908
DOC_ACC_TRAINING,103019
DOC_ACC_TRAINING,103381
DOC_ACC_TRAINING,103889
ARG_HEMI_OPS_TS,103831
DOC_ACC_SHOP_LEAD,104031
ARG_HTR_PROD_SUP,103831
DOC_ACC_ITAR,103831
DOC_ACC_SHOP_FLR_SUP,103831
DOC_ACC_PLN,103953
ARG_TSCS_ECO_MTL,100754
DOC_ACC_SHOP_FLR_SUP,103317
DOC_ACC_SHOP_LEAD,130053
DOC_ACC_SHOP_LEAD,103784
DOC_ACC_PLN,100487
DOC_ACC_SHOP_LEAD,102146
DOC_ACC_QA_ENG,100698
DOC_ACC_QA_ENG,100181
DOC_ACC_SHOP_LEAD,102550
DOC_ACC_SHOP_LEAD,103357
DOC_ACC_SHOP_LEAD,103786
DOC_ACC_SHOP_LEAD,103346
DOC_ACC_SHOP_LEAD,130003
DOC_ACC_SHOP_LEAD,130024
DOC_ACC_SHOP_LEAD,103490
DOC_ACC_HR,103387
DOC_ACC_SHOP_LEAD,130038
DOC_ACC_SHOP_LEAD,110511
DOC_ACC_ENG_SUP,103404
HEMI_TECHS,103551
ARG_PLAN_FLX,100205
ARG_INV_HTR,103274
DOC_ACC_SHOP_LEAD,104013
DOC_ACC_SHOP_LEAD,110545
DOC_ACC_SALES,103431
DOC_ACC_SHOP_LEAD,110563
DOC_ACC_SHOP_LEAD,110574
ARG_SNSR_COREPRODUCT,100060
ARG_SNSR_COREPRODUCT,100573
DOC_ACC_SHOP_LEAD,110601
DOC_ACC_SHOP_LEAD,110603
ARG_HTR_ENG_DFT,103077
DOC_ACC_SHOP_LEAD,103536
DOC_ACC_SHOP_LEAD,103533
DOC_ACC_SHOP_LEAD,103535
DOC_ACC_SHOP_LEAD,120115
DOC_ACC_ITAR,100740
DOC_ACC_SHOP_LEAD,110624
DOC_ACC_ENG,103538
DOC_ACC_SHOP_LEAD,110628
DOC_ACC_SHOP_LEAD,110630
DOC_ACC_SHOP_LEAD,103642
DOC_ACC_SHOP_LEAD,103643
DOC_ACC_SHOP_LEAD,103644
DOC_ACC_SHOP_LEAD,103646
DOC_ACC_ITAR,103424
DOC_ACC_ITAR,103368
DOC_ACC_ENG,120097
DOC_ACC_FINANCE,110403
DOC_ACC_ACCTS_PAY,DIDIERCAUSSANEL1
DOC_ACC_ACCTS_PAY,120044
DOC_ACC_ENG_SUP,100690
DOC_ACC_ENG_SUP,103357
DOC_ACC_ENG,100690
DOC_ACC_ITAR,100282
DOC_ACC_SHOP_LEAD,100741
DOC_ACC_MTRL_MNG,102358
DOC_ACC_SHOP_LEAD,110497
DOC_ACC_SHOP_LEAD,110498
DOC_ACC_ENG_SUP,130034
DOC_ACC_SHOP_LEAD,100307
DOC_ACC_SHOP_LEAD,110513
DOC_ACC_SHOP_LEAD,110566
DOC_ACC_SHOP_LEAD,110550
DOC_ACC_SHOP_LEAD,103437
DOC_ACC_SHOP_LEAD,103441
DOC_ACC_SHOP_LEAD,103452
DOC_ACC_SHOP_LEAD,130051
DOC_ACC_SALES,100177
DOC_ACC_PLN,100100
DOC_ACC_SHOP_LEAD,103541
DOC_ACC_SHOP_LEAD,103545
DOC_ACC_SHOP_LEAD,103542
DOC_ACC_SALES,103544
DOC_ACC_SHOP_LEAD,103581
DOC_ACC_SHOP_LEAD,103570
DOC_ACC_SHOP_LEAD,103567
DOC_ACC_SHOP_LEAD,103616
DOC_ACC_ENG,103621
DOC_ACC_ENG,103189
DOC_ACC_ITAR,103655
DOC_ACC_ITAR,103071
TRAIN_MARKETING,100104
DOC_ACC_SHOP_LEAD,103774
ARG_FLEX_SALES,100104
DOC_ACC_SHOP_LEAD,103773
DOC_ACC_SHOP_LEAD,103800
DOC_ACC_SHOP_LEAD,103804
DOC_ACC_SHOP_LEAD,103805
TRAIN_QA,103834
TS_MFG_TECHS,100552
HEMI_TECHS,103424
HEMI_TECHS,100105
HEMI_TECHS,103549
HEMI_TECHS,103455
HEMI_TECHS,100907
HEMI_TECHS,100144
DOC_ACC_SHOP_LEAD,103998
HEMI_TECHS,103087
DOC_ACC_SHOP_LEAD,103999
HEMI_TECHS,100162
HEMI_TECHS,102519
HEMI_TECHS,103204
HEMI_TECHS,100552
HEMI_TECHS,103242
HEMI_TECHS,100911
HEMI_TECHS,103120
HEMI_TECHS,100731
DOC_ACC_SHOP_FLR_SUP,103455
FLEX_SHOPFLOOR_SUPS,103455
DOC_ACC_ENG,103165
DOC_ACC_ENG,103378
DOC_ACC_SHOP_LEAD,104043
DOC_ACC_SHOP_LEAD,103833
DOC_ACC_SHOP_LEAD,103862
DOC_ACC_SHOP_LEAD,103863
DOC_ACC_SHOP_LEAD,103864
DOC_ACC_SHOP_LEAD,103865
DOC_ACC_SHOP_LEAD,103891
DOC_ACC_SHOP_LEAD,110001
DOC_ACC_ITAR,100623
DOC_ACC_ITAR,100942
DOC_ACC_SHOP_LEAD,104015
DOC_ACC_SHOP_LEAD,104016
DOC_ACC_SHOP_LEAD,104018
DOC_ACC_SHOP_LEAD,104019
DOC_ACC_SHOP_LEAD,104020
LIBRARIAN,100745
ARG_TRADE_COMPLIANCE,103150
DOC_ACC_CONT_MGT,103150
DOC_ACC_SHOP_FLR_SUP,103615
DOC_ACC_SHOP_LEAD,103667
DOC_ACC_MTRL_MNG,120087
DOC_ACC_SALES,1016
DOC_ACC_SHOP_LEAD,100083
DOC_ACC_SHOP_LEAD,103741
ARG_RMA_MTL,100307
ARG_RMA_MTL,100494
DOC_ACC_QA_ENG,100355
DOC_ACC_ITAR,103188
DOC_ACC_FGCOORD,100107
DOC_ACC_ITAR,103202
LIBRARIAN,103587
ARG_HTR_PROD_SUP,100908
ARG_HTR_PROD_SUP,100865
DOC_ACC_SHOP_LEAD,103739
ARG_HTR3_ENG_COORD,100259
DOC_ACC_SALES,120096
DOC_ACC_ENG_SUP,100339
DOC_ACC_ENG_SUP,100382
DOC_ACC_SHOP_LEAD,100386
DOC_ACC_ENG,SITINGCHEW1
DOC_ACC_ITAR,100234
DOC_ACC_SHOP_LEAD,100907
DOC_ACC_SHOP_LEAD,100144
DOC_ACC_SHOP_LEAD,100551
ARG_FINANCE_AP,100145
DOC_ACC_INSP,103077
ARG_SNRS_LAMINATED,100409
ARG_QA_HTR,100265
DOC_ACC_SHOP_LEAD,103799
DOC_ACC_SHOP_LEAD,102408
DOC_ACC_ITAR,100265
DOC_ACC_SHOP_LEAD,103884
DOC_ACC_SHOP_LEAD,103887
DOC_ACC_ENG_SUP,102387
DOC_ACC_SHOP_LEAD,103912
DOC_ACC_MTRL_MNG,103078
DOC_ACC_MTRL_MNG,100520
ARG_INV_HTR,103892
DOC_ACC_SALES,103013
DOC_ACC_MTRL_MNG,100968
DOC_ACC_ENG,103104
DOC_ACC_SHOP_LEAD,103950
DOC_ACC_SHOP_LEAD,WC3230
DOC_ACC_ENG_SUP,103020
DOC_ACC_SHOP_LEAD,WC3181
DOC_ACC_SHOP_LEAD,103529
DOC_ACC_SHOP_LEAD,103961
DOC_ACC_ITAR,100169
DOC_ACC_ITAR,100177
DOC_ACC_ITAR,100218
DOC_ACC_ITAR,100606
DOC_ACC_ITAR,100755
DOC_ACC_ITAR,100866
DOC_ACC_ITAR,102500
DOC_ACC_ITAR,102522
DOC_ACC_ITAR,102537
DOC_ACC_ITAR,102571
DOC_ACC_ITAR,102689
DOC_ACC_ITAR,102716
FS-HEMI-TECH-DRILL,103463
DOC_ACC_SHOP_LEAD,WC3200
DOC_ACC_ITAR,100187
DOC_ACC_ITAR,100806
DOC_ACC_ITAR,100386
DOC_ACC_ITAR,103273
DOC_ACC_ITAR,103083
DOC_ACC_ITAR,100033
DOC_ACC_SHOP_LEAD,103504
DOC_ACC_SHOP_LEAD,103047
LIBRARIAN,100179
DOC_ACC_SALES,103517
DOC_ACC_MNGR_GENERAL,100699
DOC_ACC_IT,100203
ARG_HTR_PMD_QUOTE,100566
ARG_HTR_PMD_QUOTE,100485
MAT_MGT_1,100527
DOC_ACC_DOC_COORD,100309
ARG_HTR2_ENG_COORD,100485
DOC_ACC_ENG,100246
DOC_ACC_ITAR,100043
DOC_ACC_ENG,100331
DOC_ACC_ITAR,100066
DOC_ACC_ITAR,100085
DOC_ACC_SHOP_LEAD,103734
DOC_ACC_ENG,100483
DOC_ACC_SHOP_LEAD,103539
DOC_ACC_ENG,100566
DOC_ACC_ENG,100573
DOC_ACC_SHOP_LEAD,100781
HTR MFG K/T,100210
DOC_ACC_ENG,100634
DOC_ACC_ITAR,100092
DOC_ACC_ITAR,100136
ARG_SNRS_INSTRUMENTS,100624
DOC_ACC_SHOP_LEAD,WC1420
DOC_ACC_ITAR,100137
DOC_ACC_ITAR,100179
DOC_ACC_SHOP_LEAD,102387
DOC_ACC_ENG,100825
DOC_ACC_SHOP_LEAD,103579
DOC_ACC_ITAR,100238
DOC_ACC_SALES,SITINGCHEW1
DOC_ACC_ENG_SUP,100043
DOC_ACC_ENG_SUP,100137
DOC_ACC_SHOP_LEAD,103764
DOC_ACC_ITAR,100259
DOC_ACC_ITAR,100304
DOC_ACC_SHOP_LEAD,103762
DOC_ACC_SHOP_LEAD,103763
DOC_ACC_SALES,103017
DOC_ACC_ENG_SUP,100437
DOC_ACC_ENG_SUP,100468
DOC_ACC_MARKETING,103759
DOC_ACC_SHOP_LEAD,103782
DOC_ACC_ENG_SUP,100584
DOC_ACC_SHOP_LEAD,103783
DOC_ACC_ITAR,100382
DOC_ACC_ENV_CERT,103517
DOC_ACC_ENV_CERT,100698
DOC_ACC_ITAR,100398
DOC_ACC_ENG,100459
DOC_ACC_ENG_SUP,100868
DOC_ACC_ITAR,100432
DOC_ACC_MNGR,100283
DOC_ACC_ITAR,100468
DOC_ACC_ITAR,100485
DOC_ACC_MNGR,100331
DOC_ACC_ITAR,102602
DOC_ACC_ITAR,102656
DOC_ACC_FINANCE,103847
DOC_ACC_ITAR,100567
DOC_ACC_IT,100459
DOC_ACC_FGCOORD,100227
DOC_ACC_FGCOORD,100776
DOC_ACC_MNGR,100033
DOC_ACC_PLN,100623
DOC_ACC_SALES,103068
DOC_ACC_AR,100253
DOC_ACC_HR,103685
